%%293507,,
зѣло,Df,---------n
начѧшѧ,V-,3paia----i
глаті,V-,--pna----i
емоу,Pp,3s---md--i
едінъ,Ma,-s---mn--i
кождо,Px,-s---mn--i
іхъ,Pp,3p---mg--i
%%295345,,
еда,Du,---------n
азъ,Pp,1s---mn--i
есмь,V-,1spia----i
гі,Nb,-s---mv--i
%%295346,,
онъ,Pd,-s---mn--i
же,Df,---------n
отъвѣштавъ,V-,-supamn-si
рече,V-,3saia----i
%%295347,,
омочіі,V-,-supamn-wi
съ,R-,---------n
мноѭ,Pp,1s---mi--i
въ,R-,---------n
соліло,Nb,-s---na--i
рѫкѫ,Nb,-s---fa--i
тъ,Pd,-s---mn--i
мѧ,Pp,1s---ma--i
прѣдастъ,V-,3spia----i
%%295349,,
снъ,Nb,-s---mn--i
же,Df,---------n
чскъі,A-,-s---mnpwi
ідетъ,V-,3spia----i
ѣкоже,Dq,---------n
естъ,V-,3spia----i
псано,V-,-suppnn-si
о,R-,---------n
немь,Pp,3s---ml--i
%%295350,,
горе,I-,---------n
же,Df,---------n
чкоу,Nb,-s---md--i
томоу,Pd,-s---md--i
імьже,Pr,-s---mi--i
снъ,Nb,-s---mn--i
чскъі,A-,-s---mnpwi
прѣданъ,V-,-suppmn-si
бѫдетъ,V-,3sfia----i
%%295352,,
добрѣе,A-,-s---nncti
емоу,Pp,3s---md--i
бі,V-,3spsa----i
бъіло,V-,-sspann-si
аште,G-,---------n
сѧ,Pk,3s---qa--i
бі,V-,3spsa----i
не,Df,---------n
роділъ,V-,-sspamn-si
чкъ,Nb,-s---mn--i
тъ,Pd,-s---mn--i
%%295354,,
отъвѣштавъ,V-,-supamn-si
же,Df,---------n
іюда,Ne,-s---mn--i
прѣдавъі,V-,-supamn-wi
его,Pp,3s---mg--i
рече,V-,3saia----i
%%295355,,
еда,Du,---------n
азъ,Pp,1s---mn--i
есмь,V-,1spia----i
равві,Nb,---------n
%%295356,,
гла,V-,3saia----i
емоу,Pp,3s---md--i
%%312667,,
тъі,Pp,2s---mn--i
рече,V-,2saia----i
%%295357,,
дѫштемъ,V-,-pppamd-si
же,Df,---------n
імъ,Pp,3p---md--i
пріімъ,V-,-supamn-si
іс,Ne,-s---mn--i
хлѣбъ,Nb,-s---ma--i
і,C-,---------n
блгвівъ,V-,-supamn-si
прѣломі,V-,3saia----i
і,Pp,3s---ma--i
%%295361,,
і,C-,---------n
даѣше,V-,3siia----i
оученікомъ,Nb,-p---md--i
своімъ,Pt,3p---md--i
%%312668,,
і,C-,---------n
рече,V-,3saia----i
%%295362,,
прімѣте,V-,2ppma----i
%%312669,,
ѣдіте,V-,2ppma----i
%%295363,,
се,Pd,-s---nn--i
естъ,V-,3spia----i
тѣло,Nb,-s---nn--i
мое,Ps,1s---nn--i
%%295364,,
і,C-,---------n
прімъ,V-,-supamn-si
чашѫ,Nb,-s---fa--i
і,C-,---------n
хвалѫ,Nb,-s---fa--i
въздавъ,V-,-supamn-si
дастъ,V-,3saia----i
імъ,Pp,3p---md--i
глѧ,V-,-sppamn-si
%%295366,,
пііте,V-,2ppma----i
отъ,R-,---------n
неѧ,Pp,3s---fg--i
всі,Px,-p---mn--i
%%295367,,
се,Pd,-s---nn--i
естъ,V-,3spia----i
кръвь,Nb,-s---fn--i
моѣ,Ps,1s---fn--i
новаего,A-,-s---mgpwi
завѣта,Nb,-s---mg--i
проліваемаѣ,V-,-spppfn-wi
за,R-,---------n
многъі,A-,-p---papsi
въ,R-,---------n
отъпоуштеніе,Nb,-s---na--i
грѣхомъ,Nb,-p---md--i
%%295371,,
глѭ,V-,1spia----i
же,Df,---------n
вамъ,Pp,2p---md--i
ѣко,G-,---------n
не,Df,---------n
імамь,V-,1spia----i
піті,V-,--pna----i
отъ,R-,---------n
плода,Nb,-s---mg--i
сего,Pd,-s---mg--i
лозънаго,A-,-s---mgpwi
до,R-,---------n
того,Pd,-s---mg--i
дне,Nb,-s---mg--i
егда,Dq,---------n
піѭ,V-,1spia----i
съ,R-,---------n
вамі,Pp,2p---mi--i
новъ,A-,-s---mapsi
въ,R-,---------n
црсі,Nb,-s---nl--i
оца,Nb,-s---mg--i
моего,Ps,1s---mg--i
%%295376,,
і,C-,---------n
въспѣвъше,V-,-pupamn-si
ізідошѧ,V-,3paia----i
въ,R-,---------n
горѫ,Nb,-s---fa--i
елеоньскѫѭ,A-,-s---fapwi
%%295377,,
тъгда,Df,---------n
гла,V-,3saia----i
імъ,Pp,3p---md--i
іс,Ne,-s---mn--i
%%295378,,
всі,Px,-p---mn--i
въі,Pp,2p---mn--i
съблазніте,V-,2ppia----i
сѧ,Pk,3s---qa--i
о,R-,---------n
мнѣ,Pp,1s---ml--i
въ,R-,---------n
сіѭ,Pd,-s---fa--i
ношть,Nb,-s---fa--i
%%295379,,
псано,V-,-suppnn-si
бо,Df,---------n
естъ,V-,3spia----i
%%312670,,
поражѫ,V-,1spia----i
пастъірѣ,Nb,-s---mg--i
і,C-,---------n
разідѫтъ,V-,3ppia----i
сѧ,Pk,3s---qa--i
овьцѧ,Nb,-p---fn--i
стада,Nb,-s---ng--i
%%295381,,
по,R-,---------n
въскръсновені,Nb,-s---nl--i
же,Df,---------n
моемь,Ps,1s---nl--i
варѣѭ,V-,1spia----i
въі,Pp,2p---ma--i
въ,R-,---------n
галілеі,Ne,-s---fl--i
%%295383,,
отъвѣштавъ,V-,-supamn-si
же,Df,---------n
петръ,Ne,-s---mn--i
рече,V-,3saia----i
емоу,Pp,3s---md--i
%%295384,,
аште,G-,---------n
і,Df,---------n
всі,Px,-p---mn--i
съблазнѧтъ,V-,3ppia----i
сѧ,Pk,3s---qa--i
о,R-,---------n
тебѣ,Pp,2s---ml--i
азъ,Pp,1s---mn--i
ніколіже,Df,---------n
не,Df,---------n
съблажнѫ,V-,1spia----i
сѧ,Pk,3s---qa--i
о,R-,---------n
тебѣ,Pp,2s---ml--i
%%295386,,
рече,V-,3saia----i
емоу,Pp,3s---md--i
іс,Ne,-s---mn--i
%%295387,,
амінь,I-,---------n
глѭ,V-,1spia----i
тебѣ,Pp,2s---md--i
ѣко,G-,---------n
%%312671,,
въ,R-,---------n
сіѭ,Pd,-s---fa--i
ношть,Nb,-s---fa--i
прѣжде,Df,---------n
даже,G-,---------n
коуръ,Nb,-s---mn--i
не,Df,---------n
възгласітъ,V-,3spia----i
трі,Ma,-p---ma--i
кратъі,Nb,-p---ma--i
отъвръжеші,V-,2spia----i
сѧ,Pk,3s---qa--i
мене,Pp,1s---mg--i
%%295391,,
гла,V-,3saia----i
емоу,Pp,3s---md--i
петръ,Ne,-s---mn--i
%%295392,,
аште,G-,---------n
мі,Pp,1s---md--i
сѧ,Pk,3s---qa--i
ключітъ,V-,3spia----i
і,Df,---------n
съ,R-,---------n
тобоѭ,Pp,2s---mi--i
оумрѣті,V-,--pna----i
не,Df,---------n
отъвръгѫ,V-,1spia----i
сѧ,Pk,3s---qa--i
тебе,Pp,2s---mg--i
%%295394,,
такожде,Df,---------n
і,C-,---------n
всі,Px,-p---mn--i
оученіці,Nb,-p---mn--i
рѣшѧ,V-,3paia----i
%%295395,,
тъгда,Df,---------n
пріде,V-,3saia----i
съ,R-,---------n
німі,Pp,3p---mi--i
іс,Ne,-s---mn--i
вь,R-,---------n
всь,Nb,-s---fa--i
наріцаемѫѭ,V-,-spppfa-wi
генсімані,Ne,---------n
і,C-,---------n
гла,V-,3saia----i
оученікомъ,Nb,-p---md--i
%%295399,,
сѧдѣте,V-,2ppma----i
тоу,Df,---------n
дондеже,G-,---------n
шьдъ,V-,-supamn-si
помолѭ,V-,1spia----i
сѧ,Pk,3s---qa--i
тамо,Df,---------n
%%295401,,
і,C-,---------n
поемъ,V-,-supamn-si
петра,Ne,-s---mg--i
і,C-,---------n
оба,Ma,-d---ma--i
сна,Nb,-d---ma--i
зеведеова,A-,-d---mapsi
начѧтъ,V-,3saia----i
скръбѣті,V-,--pna----i
і,C-,---------n
тѫжіті,V-,--pna----i
%%295404,,
тъгда,Df,---------n
гла,V-,3saia----i
імъ,Pp,3p---md--i
іс,Ne,-s---mn--i
%%295405,,
пріскръбъна,A-,-s---fnpsi
естъ,V-,3spia----i
дша,Nb,-s---fn--i
моѣ,Ps,1s---fn--i
до,R-,---------n
съмръті,Nb,-s---fg--i
%%295406,,
пожідѣте,V-,2ppma----i
сьде,Df,---------n
і,C-,---------n
бьдіте,V-,2ppma----i
съ,R-,---------n
мноѭ,Pp,1s---mi--i
%%295407,,
і,C-,---------n
прѣшьдъ,V-,-supamn-si
мало,Df,-------p-i
паде,V-,3saia----i
ніць,A-,-s---mnpsi
молѧ,V-,-sppamn-si
сѧ,Pk,3s---qa--i
і,C-,---------n
глѧ,V-,-sppamn-si
%%295409,,
оче,Nb,-s---mv--i
моі,Ps,1s---mv--i
аште,G-,---------n
възможьно,A-,-s---nnpsi
естъ,V-,3spia----i
да,Df,---------n
мімоідетъ,V-,3spia----i
отъ,R-,---------n
мене,Pp,1s---mg--i
чаша,Nb,-s---fn--i
сі,Pd,-s---fn--i
%%295412,,
обаче,Df,---------n
не,Df,---------n
ѣкоже,Dq,---------n
азъ,Pp,1s---mn--i
хоштѫ,V-,1spia----i
нъ,C-,---------n
ѣкоже,Dq,---------n
тъі,Pp,2s---mn--i
%%295414,,
і,C-,---------n
въставъ,V-,-supamn-si
отъ,R-,---------n
молітвъі,Nb,-s---fg--i
пріде,V-,3saia----i
къ,R-,---------n
оученікомъ,Nb,-p---md--i
і,C-,---------n
обрѣте,V-,3saia----i
ѧ,Pp,3p---ma--i
съпѧштѧ,V-,-pppama-si
і,C-,---------n
гла,V-,3saia----i
петрові,Ne,-s---md--i
%%295417,,
тако,Df,---------n
лі,Du,---------n
не,Df,---------n
възможе,V-,2saia----i
едіного,Ma,-s---mg--i
часа,Nb,-s---mg--i
побьдѣті,V-,--pna----i
съ,R-,---------n
мноѭ,Pp,1s---mi--i
%%295419,,
бьдіте,V-,2ppma----i
і,C-,---------n
моліте,V-,2ppma----i
сѧ,Pk,3s---qa--i
да,G-,---------n
не,Df,---------n
вьнідете,V-,2ppia----i
въ,R-,---------n
напасть,Nb,-s---fa--i
%%295421,,
дхъ,Nb,-s---mn--i
бо,Df,---------n
бьдръ,A-,-s---mnpsi
а,C-,---------n
плъть,Nb,-s---fn--i
немоштьна,A-,-s---fnpsi
%%295423,,
пакъі,Df,---------n
въторіцеѭ,Df,---------n
помолі,V-,3saia----i
сѧ,Pk,3s---qa--i
глѧ,V-,-sppamn-si
%%295424,,
оче,Nb,-s---mv--i
моі,Ps,1s---mv--i
аште,G-,---------n
не,Df,---------n
можетъ,V-,3spia----i
чаша,Nb,-s---fn--i
сі,Pd,-s---fn--i
мімоіті,V-,--pna----i
отъ,R-,---------n
мене,Pp,1s---mg--i
аште,G-,---------n
не,Df,---------n
пьѭ,V-,1spia----i
еѧ,Pp,3s---fg--i
бѫді,V-,3spma----i
волѣ,Nb,-s---fn--i
твоѣ,Ps,2s---fn--i
%%295428,,
і,C-,---------n
прішьдъ,V-,-supamn-si
пакъі,Df,---------n
обрѣте,V-,3saia----i
ѧ,Pp,3p---ma--i
съпѧштѧ,V-,-pppama-si
%%295429,,
бѣсте,V-,3diia----i
бо,Df,---------n
очі,Nb,-d---nn--i
імъ,Pp,3p---md--i
тѧготьнѣ,A-,-d---nnpsi
%%295430,,
і,C-,---------n
оставь,V-,-supamn-si
ѧ,Pp,3p---ma--i
пакъі,Df,---------n
шьдъ,V-,-supamn-si
помолі,V-,3saia----i
сѧ,Pk,3s---qa--i
третіцеѭ,Df,---------n
тожде,Pd,-s---na--i
слово,Nb,-s---na--i
рекъ,V-,-supamn-si
%%295432,,
тъгда,Df,---------n
пріде,V-,3saia----i
къ,R-,---------n
оученікомъ,Nb,-p---md--i
%%295433,,
і,C-,---------n
гла,V-,3saia----i
імъ,Pp,3p---md--i
%%312672,,
съпіте,V-,2ppma----i
і,C-,---------n
прочее,Df,---------n
почіваіте,V-,2ppma----i
%%295435,,
се,I-,---------n
прібліжі,V-,3saia----i
сѧ,Pk,3s---qa--i
годіна,Nb,-s---fn--i
і,C-,---------n
снъ,Nb,-s---mn--i
чскъі,A-,-s---mnpwi
прѣдаетъ,V-,3spia----i
сѧ,Pk,3s---qa--i
въ,R-,---------n
рѫцѣ,Nb,-d---fa--i
грѣшьнікомъ,Nb,-p---md--i
%%295437,,
въстанѣте,V-,2ppma----i
%%312673,,
поідѣмъ,V-,1ppma----i
%%295438,,
се,I-,---------n
прібліжі,V-,3saia----i
сѧ,Pk,3s---qa--i
прѣдаѧі,V-,-sppamn-wi
мѧ,Pp,1s---ma--i
%%295439,,
і,C-,---------n
еште,Df,---------n
глѭштоу,V-,-sppamd-si
емоу,Pp,3s---md--i
се,I-,---------n
іюда,Ne,-s---mn--i
едінъ,Ma,-s---mn--i
отъ,R-,---------n
обою,Ma,-d---mg--i
на,R-,---------n
десѧте,Ma,-s---pl--i
пріде,V-,3saia----i
і,C-,---------n
съ,R-,---------n
німь,Pp,3s---mi--i
народъ,Nb,-s---mn--i
многъ,A-,-s---mnpsi
съ,R-,---------n
орѫжіі,Nb,-p---ni--i
і,C-,---------n
дрколмі,Nb,-p---mi--i
отъ,R-,---------n
архіереі,Nb,-p---mg--i
і,C-,---------n
старць,Nb,-p---mg--i
людьскъіхъ,A-,-p---mgpwi
%%295447,,
прѣдаѧі,V-,-sppamn-wi
же,Df,---------n
і,Pp,3s---ma--i
дастъ,V-,3saia----i
імъ,Pp,3p---md--i
знаменіе,Nb,-s---na--i
%%295449,,
егоже,Pr,-s---mg--i
аште,Df,---------n
лобъжѫ,V-,1spia----i
то,Pd,-s---nn--i
естъ,V-,3spia----i
%%295451,,
імѣте,V-,2ppma----i
і,Pp,3s---ma--i
%%295452,,
і,C-,---------n
абіе,Df,---------n
прістѫпль,V-,-supamn-si
къ,R-,---------n
ісві,Ne,-s---md--i
рече,V-,3saia----i
емоу,Pp,3s---md--i
%%295454,,
дроуже,Nb,-s---mv--i
на,R-,---------n
неже,Pr,-s---na--i
есі,V-,2spia----i
прішьлъ,V-,-sspamn-si
%%295455,,
тогда,Df,---------n
прістѫпьше,V-,-pupamn-si
възложішѧ,V-,3paia----i
рѫцѣ,Nb,-d---fa--i
на,R-,---------n
іса,Ne,-s---mg--i
і,C-,---------n
ѧшѧ,V-,3paia----i
і,Pp,3s---ma--i
%%295458,,
і,C-,---------n
се,I-,---------n
едінъ,Ma,-s---mn--i
отъ,R-,---------n
сѫштііхъ,V-,-pppamg-wi
съ,R-,---------n
ісомь,Ne,-s---mi--i
простьръ,V-,-supamn-si
рѫкѫ,Nb,-s---fa--i
ізвлѣкъ,V-,-supamn-si
ножь,Nb,-s---ma--i
своі,Pt,3s---ma--i
і,C-,---------n
оударі,V-,3saia----i
раба,Nb,-s---mg--i
архіереова,A-,-s---mgpsi
і,C-,---------n
оурѣза,V-,3saia----i
емоу,Pp,3s---md--i
оухо,Nb,-s---na--i
%%295462,,
тъгда,Df,---------n
гла,V-,3saia----i
емоу,Pp,3s---md--i
іс,Ne,-s---mn--i
%%295463,,
възвраті,V-,2spma----i
ножь,Nb,-s---ma--i
своі,Pt,3s---ma--i
въ,R-,---------n
свое,Pt,3s---na--i
мѣсто,Nb,-s---na--i
%%295464,,
всі,Px,-p---mn--i
бо,Df,---------n
пріемъші,V-,-pupamn-si
ножь,Nb,-s---ma--i
ножемь,Nb,-s---mi--i
погъібнѫтъ,V-,3ppia----i
%%295466,,
лі,C-,---------n
мнітъ,V-,3spia----i
ті,Pp,2s---md--i
сѧ,Pk,3s---qa--i
ѣко,G-,---------n
не,Df,---------n
могѫ,V-,1spia----i
нъінѣ,Df,---------n
оумоліті,V-,--pna----i
оца,Nb,-s---mg--i
моего,Ps,1s---mg--i
і,C-,---------n
пріставітъ,V-,3spia----i
мнѣ,Pp,1s---md--i
вѧште,Df,-------c-i
лі,Df,---------n
дъва,Ma,-d---ma--i
на,R-,---------n
десѧте,Ma,-s---pl--i
легеона,Nb,-d---ma--i
аглъ,Nb,-p---mg--i
%%295472,,
како,Du,---------n
же,Df,---------n
оубо,Df,---------n
събѫдѫтъ,V-,3ppia----i
сѧ,Pk,3s---qa--i
кънігъі,Nb,-p---fn--i
ѣко,G-,---------n
тако,Df,---------n
подобааше,V-,3siia----i
бъіті,V-,--pna----i
%%295474,,
въ,R-,---------n
тъ,Pd,-s---ma--i
часъ,Nb,-s---ma--i
рече,V-,3saia----i
іс,Ne,-s---mn--i
къ,R-,---------n
народомъ,Nb,-p---md--i
%%295475,,
ѣко,Df,---------n
на,R-,---------n
разбоініка,Nb,-s---mg--i
лі,Du,---------n
ізідосте,V-,2paia----i
съ,R-,---------n
орѫжіемь,Nb,-s---ni--i
і,C-,---------n
дрьколмі,Nb,-p---mi--i
ѧті,V-,--pna----i
мѧ,Pp,1s---ma--i
%%295478,,
по,R-,---------n
всѧ,Px,-p---ma--i
дні,Nb,-p---ma--i
сѣдѣхъ,V-,1siia----i
съ,R-,---------n
вамі,Pp,2p---mi--i
въ,R-,---------n
цркъве,Nb,-s---fl--i
оучѧ,V-,-sppamn-si
і,C-,---------n
не,Df,---------n
ѧсте,V-,2paia----i
мене,Pp,1s---mg--i
%%295481,,
се,Pd,-s---nn--i
же,Df,---------n
все,Px,-s---nn--i
бъістъ,V-,3saia----i
да,G-,---------n
събѫдѫтъ,V-,3ppia----i
сѧ,Pk,3s---qa--i
кънігъі,Nb,-p---fn--i
пророчьскъіѧ,A-,-p---fnpwi
%%295483,,
тъгда,Df,---------n
оученіці,Nb,-p---mn--i
всі,Px,-p---mn--i
оставьше,V-,-pupamn-si
і,Pp,3s---ma--i
бѣжашѧ,V-,3paia----i
%%295484,,
оні,Pd,-p---mn--i
же,Df,---------n
поімъше,V-,-pupamn-si
іса,Ne,-s---mg--i
ведошѧ,V-,3paia----i
і,Pp,3s---ma--i
къ,R-,---------n
каіѣфѣ,Ne,-s---md--i
архіереові,Nb,-s---md--i
ідеже,Dq,---------n
къніжьніці,Nb,-p---mn--i
і,C-,---------n
старці,Nb,-p---mn--i
събърашѧ,V-,3paia----i
сѧ,Pk,3s---qa--i
%%295488,,
петръ,Ne,-s---mn--i
же,Df,---------n
ідѣаше,V-,3siia----i
по,R-,---------n
немь,Pp,3s---ml--i
іздалече,Df,---------n
до,R-,---------n
двора,Nb,-s---mg--i
архіереова,A-,-s---mgpsi
і,C-,---------n
въшьдъ,V-,-supamn-si
вънѫтрь,Df,---------n
сѣдѣше,V-,3siia----i
съ,R-,---------n
слоугамі,Nb,-p---mi--i
відѣті,V-,--pna----i
кончінѫ,Nb,-s---fa--i
%%295492,,
архіереі,Nb,-p---mn--i
же,Df,---------n
і,C-,---------n
старці,Nb,-p---mn--i
і,C-,---------n
съньмъ,Nb,-s---mn--i
вьсь,Px,-s---mn--i
іскаахѫ,V-,3piia----i
лъжа,A-,-s---mgpsi
съвѣдѣтелѣ,Nb,-s---mg--i
на,R-,---------n
іса,Ne,-s---mg--i
ѣко,G-,---------n
да,Df,---------n
оубіѭтъ,V-,3ppia----i
і,Pp,3s---ma--i
і,C-,---------n
не,Df,---------n
обрѣтѫ,V-,3paia----i
і,Df,---------n
многомъ,A-,-p---mdpsi
лъжемъ,A-,-p---mdpsi
съвѣдѣтелемъ,Nb,-p---md--i
прістѫпьшемъ,V-,-pupamd-si
%%295499,,
послѣдь,Df,---------n
же,Df,---------n
прістѫпьша,V-,-dupamn-si
два,Ma,-d---mn--i
съвѣдѣтелѣ,Nb,-d---mn--i
рѣсте,V-,3daia----i
%%295500,,
сь,Pd,-s---mn--i
рече,V-,3saia----i
%%312674,,
могѫ,V-,1spia----i
разоріті,V-,--pna----i
црковь,Nb,-s---fa--i
бжіѭ,A-,-s---fapsi
і,C-,---------n
трьмі,Ma,-p---mi--i
дньмі,Nb,-p---mi--i
съзъдаті,V-,--pna----i
ѭ,Pp,3s---fa--i
%%295502,,
і,C-,---------n
въставъ,V-,-supamn-si
архіереі,Nb,-s---mn--i
рече,V-,3saia----i
емоу,Pp,3s---md--i
%%295503,,
нічесоже,Px,-s---ng--i
лі,Du,---------n
не,Df,---------n
отъвѣштаваеші,V-,2spia----i
%%295504,,
чьто,Pi,-s---na--i
сі,Pd,-p---mn--i
на,R-,---------n
тѧ,Pp,2s---ma--i
съвѣдѣтельствоуѭтъ,V-,3ppia----i
%%295505,,
іс,Ne,-s---mn--i
же,Df,---------n
мльчааше,V-,3siia----i
%%295506,,
і,C-,---------n
отъвѣштавъ,V-,-supamn-si
архіереі,Nb,-s---mn--i
рече,V-,3saia----i
емоу,Pp,3s---md--i
%%295507,,
заклінаѭ,V-,1spia----i
тѧ,Pp,2s---ma--i
бмь,Nb,-s---mi--i
жівъімь,A-,-s---mipwi
да,G-,---------n
речеші,V-,2spia----i
намъ,Pp,1p---md--i
аште,G-,---------n
тъі,Pp,2s---mn--i
есі,V-,2spia----i
хъ,Ne,-s---mn--i
снъ,Nb,-s---mn--i
бжіі,A-,-s---mnpsi
%%295510,,
гла,V-,3saia----i
емоу,Pp,3s---md--i
іс,Ne,-s---mn--i
%%312675,,
тъі,Pp,2s---mn--i
рече,V-,2saia----i
%%295511,,
обаче,Df,---------n
глѭ,V-,1spia----i
вамъ,Pp,2p---md--i
%%295512,,
отъселѣ,Df,---------n
оузьріте,V-,2ppia----i
сна,Nb,-s---mg--i
чскааго,A-,-s---mgpwi
сѣдѧшта,V-,-sppamg-si
о,R-,---------n
деснѫѭ,A-,-s---fapwi
сілъі,Nb,-s---fg--i
і,C-,---------n
грѧдѫшта,V-,-sppamg-si
на,R-,---------n
облацѣхъ,Nb,-p---ml--i
небскъіхъ,A-,-p---mlpwi
%%295514,,
тъгда,Df,---------n
архіереі,Nb,-s---mn--i
растръза,V-,3saia----i
різъі,Nb,-p---fa--i
своѧ,Pt,3p---fa--i
глѧ,V-,-sppamn-si
ѣко,G-,---------n
%%312676,,
власвіміѭ,Nb,-s---fa--i
рече,V-,3saia----i
%%295516,,
чьто,Pi,-s---na--i
еште,Df,---------n
трѣбоуемъ,V-,1ppia----i
съвѣдѣтель,Nb,-p---mg--i
%%295517,,
се,I-,---------n
нъінѣ,Df,---------n
слъішасте,V-,2paia----i
власвіміѭ,Nb,-s---fa--i
его,Pp,3s---mg--i
%%295519,,
чьто,Pi,-s---nn--i
сѧ,Pk,3s---qa--i
вамъ,Pp,2p---md--i
мьнітъ,V-,3spia----i
%%295520,,
оні,Pd,-p---mn--i
же,Df,---------n
отъвѣштавъше,V-,-pupamn-si
рѣшѧ,V-,3paia----i
%%295521,,
повіннъ,A-,-s---mnpsi
естъ,V-,3spia----i
съмръті,Nb,-s---fd--i
%%295522,,
тъгда,Df,---------n
запльвашѧ,V-,3paia----i
ліце,Nb,-s---na--i
го,Pp,3s---mg--i
і,C-,---------n
пакості,Nb,-p---fa--i
емоу,Pp,3s---md--i
дѣашѧ,V-,3paia----i
%%295524,,
ові,Pd,-p---mn--i
же,Df,---------n
за,R-,---------n
ланітѫ,Nb,-s---fa--i
оударішѧ,V-,3paia----i
глѭште,V-,-pppamn-si
%%295525,,
прорьці,V-,2spma----i
намъ,Pp,1p---md--i
%%312677,,
хе,Ne,-s---mv--i
къто,Pi,-s---pn--i
естъ,V-,3spia----i
оударьі,V-,-supamn-wi
тѧ,Pp,2s---ma--i
%%295526,,
петръ,Ne,-s---mn--i
же,Df,---------n
вьнѣ,Df,---------n
сѣдѣаше,V-,3siia----i
на,R-,---------n
дворѣ,Nb,-s---ml--i
%%295527,,
і,C-,---------n
прістѫпі,V-,3saia----i
къ,R-,---------n
немоу,Pp,3s---md--i
едіна,Px,-s---fn--i
рабъіні,Nb,-s---fn--i
глѭшті,V-,-sppafn-si
%%295529,,
і,Df,---------n
тъі,Pp,2s---mn--i
бѣ,V-,2siia----i
съ,R-,---------n
ісомь,Ne,-s---mi--i
галілѣіскъімь,A-,-s---mipwi
%%295530,,
онъ,Pd,-s---mn--i
же,Df,---------n
отъвръже,V-,3saia----i
сѧ,Pk,3s---qa--i
прѣдъ,R-,---------n
всѣмі,Px,-p---mi--i
глѧ,V-,-sppamn-si
%%295531,,
не,Df,---------n
вѣмь,V-,1spia----i
чьто,Pi,-s---na--i
глеші,V-,2spia----i
%%295532,,
ішьдъшоу,V-,-supamd-si
же,Df,---------n
емоу,Pp,3s---md--i
въ,R-,---------n
врата,Nb,-p---na--i
оузьрѣ,V-,3saia----i
і,Pp,3s---ma--i
дроугаѣ,A-,-s---fnpwi
і,C-,---------n
гла,V-,3saia----i
емоу,Pp,3s---md--i
%%295535,,
тоу,Df,---------n
і,Df,---------n
сь,Pd,-s---mn--i
бѣ,V-,3siia----i
чкъ,Nb,-s---mn--i
съ,R-,---------n
ісомь,Ne,-s---mi--i
назарѣніномь,Nb,-s---mi--i
%%295537,,
і,C-,---------n
пакъі,Df,---------n
отъвръже,V-,3saia----i
сѧ,Pk,3s---qa--i
съ,R-,---------n
клѧтвоѭ,Nb,-s---fi--i
ѣко,G-,---------n
%%312678,,
не,Df,---------n
знаѭ,V-,1spia----i
чка,Nb,-s---mg--i
%%295539,,
не,Df,---------n
по,R-,---------n
многоу,A-,-s---ndpsi
же,Df,---------n
прістѫпьше,V-,-pupamn-si
стоѧштеі,V-,-pppamn-wi
рѣшѧ,V-,3paia----i
петрові,Ne,-s---md--i
%%295541,,
въ,R-,---------n
істінѫ,Nb,-s---fa--i
і,Df,---------n
тъі,Pp,2s---mn--i
отъ,R-,---------n
ніхъ,Pp,3p---mg--i
есі,V-,2spia----i
%%295542,,
і,Df,---------n
бесѣда,Nb,-s---fn--i
твоѣ,Ps,2s---fn--i
авѣ,Df,---------n
тѧ,Pp,2s---ma--i
творітъ,V-,3spia----i
%%295543,,
тъгда,Df,---------n
начѧтъ,V-,3saia----i
ротіті,V-,--pna----i
сѧ,Pk,3s---qa--i
і,C-,---------n
клѧті,V-,--pna----i
сѧ,Pk,3s---qa--i
ѣко,G-,---------n
%%312679,,
не,Df,---------n
знаѭ,V-,1spia----i
чка,Nb,-s---mg--i
%%295545,,
і,C-,---------n
абіе,Df,---------n
коуръ,Nb,-s---mn--i
възгласі,V-,3saia----i
%%295546,,
і,C-,---------n
помѣнѫ,V-,3saia----i
петръ,Ne,-s---mn--i
глъ,Nb,-s---ma--i
ісвъ,A-,-s---mapsi
і,Pr,-s---mn--i
рече,V-,3saia----i
емоу,Pp,3s---md--i
ѣко,G-,---------n
%%312680,,
прѣжде,Df,---------n
даже,G-,---------n
коуръ,Nb,-s---mn--i
не,Df,---------n
възгласітъ,V-,3spia----i
трі,Ma,-p---ma--i
кратъі,Nb,-p---ma--i
отъвръжеші,V-,2spia----i
сѧ,Pk,3s---qa--i
мене,Pp,1s---mg--i
%%295550,,
і,C-,---------n
ішьдъ,V-,-supamn-si
вънъ,Df,---------n
плака,V-,3saia----i
сѧ,Pk,3s---qa--i
горко,Df,-------p-i
%%295551,,
троу,Nb,-s---nd--i
же,Df,---------n
бъівъшоу,V-,-supand-si
съвѣтъ,Nb,-s---ma--i
сътворішѧ,V-,3paia----i
всі,Px,-p---mn--i
архіереі,Nb,-p---mn--i
і,C-,---------n
старці,Nb,-p---mn--i
людьсціі,A-,-p---mnpwi
на,R-,---------n
іса,Ne,-s---mg--i
ѣко,G-,---------n
оубіті,V-,--pna----i
і,Pp,3s---ma--i
%%295556,,
і,C-,---------n
сьвѧзавъше,V-,-pupamn-si
і,Pp,3s---ma--i
ведошѧ,V-,3paia----i
і,C-,---------n
прѣдашѧ,V-,3paia----i
пѫнтьскоумоу,A-,-s---mdpwi
пілатоу,Ne,-s---md--i
ігемоноу,Nb,-s---md--i
%%295559,,
тъгда,Df,---------n
відѣ,V-,3saia----i
